#Study : ASU&adidas Session 1 - High
#Date : 20170917 21:33:01
#Version : 6.4.8223.4
#TestRunDate : 20170826 14:04:47.708 (-07:00)
#Tracker : Model-Tobii X2 @60Hz, Freq-60Hz, Screen Size(cms)-{Width=33.7, Height=27}, Screen Res-{Width=1920, Height=1200}, Distance(Resp)-70cm 

StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819710	8920			16098339	1488203.125	2747	4000.75897435897	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819722	8932			16098595	1488210.9375	2730	3976	19939	63.7852732561106	15.6776	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819722	8932			16098851	1488218.75	2740	3990.5641025641	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819736	8946			16099107	1488226.5625	2745	3997.84615384615	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819744	8954			16099363	1488234.375	2747	4000.75897435897	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819744	8954			16099619	1488242.1875	2732	3978.91282051282	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819756	8966			16099875	1488250	2741	3992.02051282051	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819770	8980			16100131	1488257.8125	2747	4000.75897435897	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819773	8983			16100387	1488265.625	2747	4000.75897435897	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819773	8983			16100643	1488273.4375	2732	3978.91282051282	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819787	8997			16100899	1488281.25	2738	3987.65128205128	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819803	9013			16101155	1488289.0625	2747	4000.75897435897	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819817	9027			16101411	1488296.875	2748	4002.21538461538	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819817	9027			16101667	1488304.6875	2733	3980.36923076923	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819831	9041			16101923	1488312.5	2745	3997.84615384615	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819840	9050			16102179	1488320.3125	2739	3989.10769230769	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819842	9052			16102435	1488328.125	2747	4000.75897435897	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819842	9052			16102691	1488335.9375	2731	3977.45641025641	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819858	9068			16102947	1488343.75	2735	3983.28205128205	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819862	9072			16103203	1488351.5625	2746	3999.30256410256	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819876	9086			16103459	1488359.375	2746	3999.30256410256	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819876	9086			16103715	1488367.1875	2734	3981.82564102564	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819879	9089			16103971	1488375	2743	3994.93333333333	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819895	9105			16104227	1488382.8125	2745	3997.84615384615	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819898	9108			16104483	1488390.625	2746	3999.30256410256	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819898	9108			16104739	1488398.4375	2730	3976	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819912	9122			16104995	1488406.25	2742	3993.47692307692	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819928	9138			16105251	1488414.0625	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819931	9141			16105507	1488421.875	2747	4000.75897435897	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819931	9141			16105763	1488429.6875	2733	3980.36923076923	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819943	9153			16106019	1488437.5	2743	3994.93333333333	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819952	9162			16106275	1488445.3125	2725	3968.71794871795	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819963	9173			16106531	1488453.125	2749	4003.67179487179	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819963	9173			16106787	1488460.9375	2731	3977.45641025641	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819977	9187			16107043	1488468.75	2747	4000.75897435897	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819981	9191			16107299	1488476.5625	2748	4002.21538461538	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819994	9204			16107555	1488484.375	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140819994	9204			16107811	1488492.1875	2732	3978.91282051282	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820006	9216			16108067	1488500	2744	3996.38974358974	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820014	9224			16108323	1488507.8125	2747	4000.75897435897	19934	63.8953139176773	15.6506	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820028	9238			16108579	1488515.625	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820028	9238			16108835	1488523.4375	2735	3983.28205128205	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820035	9245			16109091	1488531.25	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820051	9261			16109347	1488539.0625	2747	4000.75897435897	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820053	9263			16109603	1488546.875	2744	3996.38974358974	19934	63.8953139176773	15.6506	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820053	9263			16109859	1488554.6875	2731	3977.45641025641	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820070	9280			16110115	1488562.5	2745	3997.84615384615	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820081	9291			16110371	1488570.3125	2745	3997.84615384615	19934	63.8953139176773	15.6506	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820092	9302			16110627	1488578.125	2745	3997.84615384615	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820092	9302			16110883	1488585.9375	2732	3978.91282051282	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820101	9311			16111139	1488593.75	2741	3992.02051282051	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820109	9319			16111395	1488601.5625	2738	3987.65128205128	19934	63.8953139176773	15.6506	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820118	9328			16111651	1488609.375	2747	4000.75897435897	19934	63.8953139176773	15.6506	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820118	9328			16111907	1488617.1875	2734	3981.82564102564	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820134	9344			16112163	1488625	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820137	9347			16112419	1488632.8125	2729	3974.54358974359	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820149	9359			16112675	1488640.625	2746	3999.30256410256	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820163	9373			16112931	1488648.4375	2733	3980.36923076923	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820163	9373			16113187	1488656.25	2747	4000.75897435897	19935	63.8732754215636	15.656	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820169	9379			16113443	1488664.0625	2730	3976	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820184	9394			16113699	1488671.875	2750	4005.1282051282	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820184	9394			16113955	1488679.6875	2732	3978.91282051282	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820193	9403			16114211	1488687.5	2748	4002.21538461538	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820206	9416			16114467	1488695.3125	2746	3999.30256410256	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820212	9422			16114723	1488703.125	2748	4002.21538461538	19936	63.8512521230541	15.6614	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820212	9422			16114979	1488710.9375	2733	3980.36923076923	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820226	9436			16115235	1488718.75	2737	3986.19487179487	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820241	9451			16115491	1488726.5625	2722	3964.34871794872	19939	63.7852732561106	15.6776	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820242	9452			16115747	1488734.375	2746	3999.30256410256	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820242	9452			16116003	1488742.1875	2733	3980.36923076923	19939	63.7852732561106	15.6776	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820257	9467			16116259	1488750	2738	3987.65128205128	19937	63.829244006434	15.6668	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820271	9481			16116515	1488757.8125	2741	3992.02051282051	19938	63.80725105601	15.6722	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820277	9487			16116771	1488765.625	2743	3994.93333333333	19939	63.7852732561106	15.6776	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820277	9487			16117027	1488773.4375	2732	3978.91282051282	19940	63.7633105910859	15.683	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820291	9501			16117283	1488781.25	2746	3999.30256410256	19939	63.7852732561106	15.6776	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Experience centered all	TestImage	Shimmer Sensor Shimmer Sensor	20170826_140820302	9512			16117539	1488789.0625	2746	3999.30256410256	19940	63.7633105910859	15.683	100	VALID						
